drug_name,DMB006
TSTA3,0.0391
EPHX1,0.038900000000000004
TUBB2A,0.0384
BJM-CSC-19,0.0384
Cannabinoid receptor agonist,0.0381
CREB3L4,0.0381
RBMS1,0.0377
Estrogen receptor agonist,0.0375
TMEM5,0.0352
YES1,0.0337
UGDH,0.0336
RU-28318,0.0331
FTSJ1,0.032400000000000005
TSSC4,0.0318
LYN,0.0316
HS2ST1,0.030699999999999998
cyanopindolol,0.0273
PPP2R4,0.0264
SQ-29548,0.0256
thapsigargin,0.0245
ERCC5,0.0222
TNIP1,0.0199
KIAA1279,0.0199
CLOCK,0.0194
SKP2,0.0194
MYB,0.0184
AG-490,0.0176
PSMF1,0.0167
CDC25C,0.0139
PEPD,0.011399999999999999
ditolylguanidine,0.0106
CDK16,0.0042
ATF2,-0.0148
ANXA1,-0.018500000000000003
PCGF3,-0.0208
R-59022,-0.0215
HMGN4,-0.023799999999999998
EPHA6,-0.0248
NXF1,-0.026000000000000002
CGP-20712,-0.026600000000000002
desmethylclozapine,-0.0268
PASD1,-0.0282
HIST1H2BD,-0.028399999999999998
GUK1,-0.029300000000000003
INSIG1,-0.030600000000000002
YS-035,-0.0311
KN-93,-0.0311
CHEK2,-0.0313
PSMD2,-0.0315
RFX5,-0.0329
PPP1CC,-0.0333
SLC38A2,-0.0338
CAMK2D,-0.0345
levonorgestrel,-0.0377
LEF1,-0.038
PARP10,-0.0381
Serotonin receptor antagonist,-0.0383
PDK2,-0.0392
PIK3R1,-0.0403
POLG2,-0.0417
RARA,-0.0426
BCLAF1,-0.042699999999999995
SERPINB6,-0.042800000000000005
PPP1CA,-0.042800000000000005
NSC-632839,-0.0431
IGSF8,-0.0453
PHF5A,-0.0454
PSAP,-0.0458
IGF1,-0.0467
ZNF213,-0.0508
CLCN5,-0.051399999999999994
APRT,-0.051500000000000004
BU-226,-0.052000000000000005
RS-39604,-0.052199999999999996
CTSL2,-0.052300000000000006
alvespimycin,-0.0529
SLC25A12,-0.0545
PLA2G12B,-0.0552
Ala-Ala-Phe-CMK,-0.0564
ERBB3,-0.0571
PNN,-0.0571
TADA2A,-0.0581
ABAT,-0.0584
CDC7,-0.0588
ZNF195,-0.0591
IL20,-0.059699999999999996
YM-976,-0.0603
REL,-0.0608
MEST,-0.061200000000000004
azacyclonol,-0.061399999999999996
FDFT1,-0.0617
POLR2H,-0.0617
phenolphthalein,-0.0617
RNF25,-0.062
GPR128,-0.062
SB-203186,-0.062400000000000004
BW-B70C,-0.0625
GSK-3-inhibitor-II,-0.063
COBL,-0.063
GTF2H2,-0.0632
quinidine,-0.0634
thapsigargin,-0.0639
HBE1,-0.064
PCGF5,-0.0643
CLCN3,-0.0646
indirubin,-0.06480000000000001
ZBTB25,-0.0649
CI-966,-0.0652
ZAK,-0.0654
DDIT4,-0.0654
YKT6,-0.0654
FZD4,-0.0655
IPO4,-0.0655
STAT3,-0.06570000000000001
TP53,-0.067
BRD-K11757396,-0.0675
ZNF548,-0.0676
HYAL2,-0.0676
ITCH,-0.0676
SPRY2,-0.0681
glibenclamide,-0.0689
General transcription factors group 2 LOF,-0.07
BCL2L2,-0.0701
GTF2H3,-0.0702
PDIA4,-0.0706
NKIRAS2,-0.0706
C9ORF96,-0.0706
AKT3,-0.0707
LHX4,-0.0709
STAT5A,-0.0709
IFNG,-0.0711
FUS,-0.0711
alprenolol,-0.0713
EFNB3,-0.07339999999999999
MAPKAPK5,-0.0739
ERLIN1,-0.0739
TSLP,-0.07440000000000001
ATP5S,-0.0745
ZNF300,-0.0745
MLST8,-0.0745
taxifolin,-0.0745
BCL2L13,-0.0748
eliprodil,-0.0753
GUSB,-0.0764
Estrogen receptor antagonist,-0.0764
PDGFR/KIT inhibitor,-0.0765
digitoxin,-0.0767
ZNF543,-0.077
IL1B,-0.0771
MERTK,-0.07730000000000001
VAMP3,-0.0775
SGK3,-0.07780000000000001
DERL1,-0.0782
RAB5A,-0.0783
TAL2,-0.0783
DDAH2,-0.0786
PQBP1,-0.0791
PDIA4,-0.0795
MSH5,-0.0795
HOXC10,-0.0797
GPR119,-0.07980000000000001
RNF138,-0.0801
BMPR1A,-0.0805
RGS18,-0.0805
PHACTR1,-0.0805
SUZ12,-0.0808
HLA-DPB1,-0.081
UBE3B,-0.0812
CAPG,-0.08130000000000001
BRD-K20168484,-0.08130000000000001
ADI1,-0.0819
ABAT,-0.0823
calpeptin,-0.0825
INSR,-0.08259999999999999
LRRC40,-0.08289999999999999
ZNF546,-0.08289999999999999
HMGB2,-0.0836
CREB1,-0.08380000000000001
CPE,-0.084
CYB5A,-0.0842
GATA2,-0.0842
SPA17,-0.0842
DGKZ,-0.08449999999999999
FOS,-0.08529999999999999
FOXP4,-0.08539999999999999
ST7,-0.08560000000000001
RBP4,-0.0858
YARS,-0.0861
ARPC2,-0.0863
ERCC1,-0.0863
G2E3,-0.0867
TFRC,-0.0867
ECSIT,-0.08689999999999999
TANK,-0.087
EDN1,-0.0875
SNX7,-0.0875
G6PD,-0.08800000000000001
PRDX1,-0.0886
HYAL1,-0.0891
PHCCC,-0.08929999999999999
ZNF267,-0.0894
UBE2L6,-0.08990000000000001
PHF5A,-0.09050000000000001
CGP-12177,-0.0906
GALNS,-0.0906
DAP,-0.0907
RNASE4,-0.0907
mead-acid,-0.0909
BDH1,-0.0916
CREB3L4,-0.09210000000000002
MARS,-0.0929
KEAP1,-0.0929
ARRB1,-0.09300000000000001
levofloxacin,-0.0933
LHPP,-0.0933
OTX2,-0.0934
ETNK1,-0.0934
L-732138,-0.0934
ALDH7A1,-0.09380000000000001
GTF2E2,-0.09390000000000001
ZNF625,-0.0941
Calmodulin antagonist,-0.0943
IMPA1,-0.0946
DUSP22,-0.095
CTSB,-0.0951
paxilline,-0.09539999999999998
piperacetazine,-0.09570000000000001
B4GALT4,-0.096
LY-344864,-0.0962
VCP,-0.0962
dibutyrylcyclic-gmp,-0.0965
ZNF182,-0.09699999999999999
OXER1,-0.09720000000000001
ceramide,-0.0977
secnidazole,-0.0977
UBE2V1,-0.098
RORC,-0.0986
C5ORF62,-0.0986
LIG1,-0.0987
RUVBL1,-0.0987
ERBB2,-0.0987
MXD3,-0.09960000000000001
L-733060,-0.09970000000000001
SIRT2,-0.09970000000000001
SMARCE1,-0.1001
AKTIP,-0.1001
ZNF517,-0.1002
TSC2,-0.1005
LHX2,-0.1005
PIP4K2C,-0.1005
riboflavin,-0.1012
palbociclib,-0.1013
fluphenazine,-0.1018
pidotimod,-0.10189999999999999
lobaric-acid,-0.102
GNB5,-0.102
yohimbine,-0.102
ispinesib,-0.1024
NRAS,-0.1024
GNAI2,-0.1025
RALB,-0.10279999999999999
EBP,-0.1032
RAF inhibitor,-0.1033
THRAP3,-0.1033
TRPM5,-0.10339999999999999
KCNJ11,-0.1035
TCTN1,-0.1035
ARPC3,-0.10369999999999999
ZNF432,-0.1039
ZSCAN1,-0.1039
STAMBP,-0.1041
PSMD10,-0.10490000000000001
TMEM97,-0.105
EIF5A,-0.1051
HLA-DMB,-0.1052
CTBP2,-0.1052
ECI1,-0.1054
mesalazine,-0.1054
cyclazosin,-0.1059
BRD-K48974000,-0.10679999999999999
RNF167,-0.1069
BRD3,-0.1074
UBE2K,-0.1075
sirolimus,-0.1076
JAK3-Inhibitor-II,-0.10779999999999999
MGAT1,-0.10800000000000001
YAF2,-0.1081
KIT,-0.1082
GGCT,-0.10830000000000001
TANK,-0.1084
progesterone,-0.10880000000000001
IKBKB,-0.1092
SPTLC1,-0.1097
PYGL,-0.10980000000000001
ZNF227,-0.1099
CISH,-0.11
MDH2,-0.11019999999999999
SENP5,-0.111
PI4KAP2,-0.11109999999999999
EXOC3,-0.1114
masitinib,-0.1115
MAPK8,-0.1116
DACH2,-0.1119
KCNG1,-0.1121
ABCG8,-0.1121
CNDP2,-0.1121
CTCFL,-0.1125
PRSS2,-0.1125
mephenytoin,-0.1127
UQCR11,-0.1128
RBBP8,-0.1133
ETFB,-0.1137
HSP90AB1,-0.1143
glimepiride,-0.11470000000000001
PSMG1,-0.1149
FCGR2A,-0.11539999999999999
Protein phosphatase catalytic subunits LOF,-0.1158
ILF2,-0.1159
SRSF4,-0.1161
BID,-0.1161
ECSIT,-0.1162
rilmenidine,-0.11630000000000001
PROSC,-0.1166
LCN2,-0.11689999999999999
flunisolide,-0.11710000000000001
formoterol,-0.11710000000000001
ECH1,-0.11710000000000001
"2',5'-dideoxyadenosine",-0.1173
FAAH,-0.11779999999999999
BLOC1S1,-0.11800000000000001
CD97,-0.11810000000000001
TGFA,-0.11810000000000001
POLR2C,-0.11810000000000001
CALM2,-0.1183
ketotifen,-0.1185
C16ORF5,-0.1186
PNLDC1,-0.11900000000000001
BNIP3,-0.1191
ATXN3,-0.1195
TRIB1,-0.1202
ZNF543,-0.12029999999999999
PLD1,-0.1204
B4GALT3,-0.12050000000000001
RGS18,-0.12050000000000001
PDGFRA,-0.1209
GTF2A2,-0.1211
BTBD3,-0.12140000000000001
RBPJ,-0.1216
CCNH,-0.1216
amiodarone,-0.122
LRPAP1,-0.1222
CTCFL,-0.1226
ALG9,-0.1226
BBC3,-0.1229
MRGPRX4,-0.12300000000000001
PHF11,-0.12300000000000001
AKR1B1,-0.12369999999999999
GNB2,-0.124
tyrphostin-AG-1288,-0.1243
JZL-184,-0.1243
MRGPRF,-0.1245
RAB23,-0.1245
ITPR2,-0.125
RFNG,-0.1252
B4GALT3,-0.12560000000000002
benzonatate,-0.12560000000000002
MLST8,-0.1259
BRPF1,-0.1259
BPHL,-0.1261
IL20,-0.12619999999999998
EIF4E3,-0.1264
saclofen,-0.1265
GRB2,-0.1266
PHTF2,-0.1267
IDE,-0.1268
DAPK3,-0.12689999999999999
pyrazolanthrone,-0.1272
DPN,-0.1275
SYF2,-0.1276
ZNF554,-0.128
ASS1,-0.128
selamectin,-0.12890000000000001
BRD-K47448802,-0.12890000000000001
PGK1,-0.12890000000000001
RERG,-0.129
PIK3CB,-0.1291
ZNF24,-0.1293
ZNF672,-0.1295
benactyzine,-0.1297
artemether,-0.13019999999999998
SMU1,-0.1308
TNFRSF14,-0.131
TH,-0.1315
HLA-DQB1,-0.1315
ZEB1,-0.1318
ASRGL1,-0.1318
GPER,-0.1319
SATB1,-0.1321
CGS-20625,-0.1323
BIRC2,-0.1324
CDH11,-0.1325
RPS6KA1,-0.1329
CTNNB1,-0.1332
TFDP2,-0.1333
ZBTB26,-0.1336
2-(4-methoxybenzylthio)-6-methylpyrimidin-4-ol,-0.13369999999999999
amodiaquine,-0.1341
cerivastatin,-0.1352
RRAGC,-0.1355
EMR1,-0.1356
HSPG2,-0.1358
POFUT1,-0.1366
4-hydroxyretinoic-acid,-0.1367
PPIA,-0.1371
CDK16,-0.1371
ZBTB49,-0.13720000000000002
PLA2G12A,-0.1375
omeprazole,-0.1383
CP-94253,-0.1388
GNB1,-0.1398
CIR1,-0.1398
withaferin-a,-0.1398
PPP3R2,-0.1398
lasalocid,-0.14
SUCLA2,-0.1401
NNMT,-0.1402
ADCY3,-0.14029999999999998
STRADB,-0.1404
NUP133,-0.1406
lamotrigine,-0.1407
cyproheptadine,-0.1408
A2M,-0.1413
SDHD,-0.1417
GPR119,-0.142
PCBD1,-0.1421
CTBP1,-0.1424
SULT2B1,-0.1425
HRH1 antagonist,-0.1426
Y-134,-0.1427
GNB5,-0.14279999999999998
SYT1,-0.14279999999999998
ADAM17,-0.14300000000000002
ceforanide,-0.1432
tubaic-acid,-0.1433
GATA6,-0.1436
RABGGTA,-0.1438
ASNA1,-0.1438
telenzepine,-0.1439
RPS9,-0.1445
alclometasone,-0.1449
NCOA3,-0.1452
LRSAM1,-0.1456
cinanserin,-0.1461
SLC27A3,-0.1462
IL11RA,-0.1463
C1S,-0.14679999999999999
UIMC1,-0.1471
SHC4,-0.1472
ABCF2,-0.1475
doxazosin,-0.1479
MCTS1,-0.1479
CRTAP,-0.1482
BRD-K73709114,-0.1484
RHOA,-0.14880000000000002
GTF2H3,-0.149
APOA2,-0.149
SULT1A3,-0.1497
DHRS3,-0.15039999999999998
FIBP,-0.1506
ZNF555,-0.15109999999999998
W-9,-0.15109999999999998
TXNIP,-0.1514
ADA,-0.1515
KAT6A,-0.1517
CAPG,-0.1518
RPS6KA1,-0.1522
MECOM,-0.1522
CDC,-0.1523
ALAD,-0.1524
TYMS,-0.1525
RTCD1,-0.1533
quinisocaine,-0.1535
GRHL3,-0.1536
azauridine,-0.154
BMY-7378,-0.1542
imiloxan,-0.1545
DDAH1,-0.15460000000000002
SUPT4H1,-0.1551
EMD,-0.1552
GPCR Subset GOF,-0.15539999999999998
sirolimus,-0.15560000000000002
GPR55,-0.1558
BRD-A18279961,-0.156
USP32,-0.156
skimmianine,-0.1563
PARP1,-0.1563
VEGFB,-0.1566
SORD,-0.1567
SUPT5H,-0.1568
DTX1,-0.1568
SLC25A4,-0.15689999999999998
NIT1,-0.15689999999999998
l-stepholidine,-0.157
CALM3,-0.15710000000000002
MCCC2,-0.1573
IL4,-0.15789999999999998
IRF2,-0.158
SIRT3,-0.15810000000000002
oxprenolol,-0.1583
TAF8,-0.15869999999999998
BAZ1B,-0.1588
SERINC3,-0.1589
emodic-acid,-0.1589
ATG3,-0.1589
PSMA7,-0.159
M2-PK-activator,-0.15990000000000001
benzo(a)pyrene,-0.1609
HCN3,-0.1609
ARPC1B,-0.1616
NENF,-0.16210000000000002
ALB,-0.16260000000000002
PRKAR1A,-0.16269999999999998
ELK1,-0.1628
AK4,-0.1632
HLA-DRB3,-0.1634
APOH,-0.1635
norcyclobenzaprine,-0.1635
WT1,-0.1636
TGF beta receptor inhibitor,-0.1636
ATF4,-0.16390000000000002
RRM1,-0.16440000000000002
FFAR1,-0.16440000000000002
nimodipine,-0.1648
POLR3F,-0.1649
PPP1R14B,-0.1649
SENP2,-0.16519999999999999
USP14,-0.1653
KCNK2,-0.1655
TCEAL4,-0.1655
BW-723C86,-0.1659
BLVRA,-0.1659
ADRB2,-0.1666
DOK4,-0.1666
BAG6,-0.16670000000000001
EGLN1,-0.1672
SMARCA5,-0.1672
dehydrocholic-acid,-0.1673
MAFG,-0.1678
WYE-354,-0.168
RPP38,-0.168
PKC inhibitor,-0.16820000000000002
GBGT1,-0.16870000000000002
NDUFV2,-0.1689
NDUFV1,-0.16899999999999998
HSD17B11,-0.16899999999999998
LCMT1,-0.16940000000000002
etifenin,-0.1697
panobinostat,-0.1697
VAMP3,-0.1697
GPX7,-0.1698
VEGFR inhibitor,-0.1699
DUSP6,-0.1699
penitrem-a,-0.1705
AGTR1,-0.17059999999999997
naltrexone,-0.1707
SDHA,-0.1707
RAB11A,-0.17079999999999998
RHOB,-0.17120000000000002
FIS1,-0.1714
BRD-K20401833,-0.17170000000000002
pramipexole,-0.17170000000000002
honokiol,-0.17170000000000002
RSPH1,-0.1722
HAT1,-0.1722
FTL,-0.1725
RGS4,-0.1729
ZFYVE19,-0.17329999999999998
amlodipine,-0.17329999999999998
IGF2R,-0.17370000000000002
HSPA8,-0.1741
SPRY2,-0.17420000000000002
cyclosporin-a,-0.17420000000000002
DCPIB,-0.1743
CAMSAP2,-0.1748
PD-102807,-0.17489999999999997
estrone,-0.17489999999999997
ACY1,-0.1751
SNRPA,-0.1752
ARGLU1,-0.1753
FERMT1,-0.17550000000000002
HSPA14,-0.17579999999999998
ADRBK1,-0.1761
DYRK1A,-0.17629999999999998
T-type calcium channel blocker,-0.1765
ASNA1,-0.1765
HMGCL,-0.17670000000000002
bucladesine,-0.17670000000000002
SKAP2,-0.177
SIRT3,-0.1771
SRPK1,-0.1775
ICI-118551,-0.1775
SMAD5,-0.1776
otenzepad,-0.1776
AMN-082,-0.1778
DRD1,-0.17850000000000002
BRD-A28422330,-0.1789
KDELR3,-0.1791
YWHAQ,-0.1796
ELAC2,-0.1796
dihydro-7-desacetyldeoxygedunin,-0.1796
lofexidine,-0.18
LDHB,-0.1802
PQ-401,-0.18059999999999998
GMDS,-0.1807
PD-168077,-0.1808
CLK2,-0.18109999999999998
APOH,-0.1812
EMD-66684,-0.1813
cytosporone-b,-0.18170000000000003
TRIM29,-0.1818
norethisterone,-0.1819
TERF1,-0.18230000000000002
PSEN1,-0.18239999999999998
GRB7,-0.18239999999999998
PMF1,-0.1827
nalbuphine,-0.183
BRD-K64835161,-0.1833
WNT10B,-0.1837
GLUL,-0.18420000000000003
cefixime,-0.1843
desoximetasone,-0.18469999999999998
VTI1A,-0.185
zatebradine,-0.18530000000000002
ATP6V1F,-0.1857
TF,-0.1862
JUN,-0.1862
TAGAP,-0.1863
DAPK1,-0.1865
ACAT2,-0.1866
SCMH1,-0.1869
PPT,-0.18710000000000002
CSAD,-0.18719999999999998
prednicarbate,-0.1873
WRN,-0.18789999999999998
APOC3,-0.188
CHKB,-0.1883
PARP inhibitor,-0.1884
desipramine,-0.1886
VN1R4,-0.1888
IKBKB,-0.1891
ZNF559,-0.1898
canrenoic-acid,-0.1898
EXOSC4,-0.1906
IFI16,-0.1906
CASP2,-0.1911
PDE4D,-0.19140000000000001
SLC25A24,-0.19140000000000001
PHKB,-0.1917
TLR9,-0.192
O-2050,-0.19210000000000002
fosinopril,-0.1923
KRAS,-0.19260000000000002
bepridil,-0.1929
SRY LOF,-0.193
DCPS,-0.1934
DNAJB2,-0.1936
ABCC5,-0.1937
UBE3C,-0.19469999999999998
PFAS,-0.1948
LARS2,-0.1949
ouabain,-0.195
POLR2D,-0.19510000000000002
TICAM2,-0.19519999999999998
FGFR1OP,-0.1956
CAM-9-026,-0.1956
Bacterial cell wall synthesis inhibitor,-0.1957
JMJD6,-0.1957
IL13RA1,-0.1957
dephostatin,-0.19579999999999997
IGFBP5,-0.1963
SOX2,-0.1963
PHLPP1,-0.19640000000000002
PKN2,-0.1966
PD-123319,-0.1971
ZNF426,-0.1974
COPB2,-0.1975
Minor histocompatibility antigens LOF,-0.1986
PDK1,-0.1986
HSPA14,-0.19870000000000002
CXCL2,-0.19879999999999998
MTF2,-0.19920000000000002
NADSYN1,-0.1993
CDK inhibitor,-0.19949999999999998
hydroxycholesterol,-0.1998
RFX4,-0.2
mebeverine,-0.2002
M-3M3FBS,-0.2002
RBM15B,-0.2004
AMPD2,-0.2005
ASAH1,-0.2005
GSTM2,-0.2006
diclofenamide,-0.20079999999999998
DCK,-0.2009
BACE2,-0.2022
z-prolyl-prolinal,-0.2023
BRD-K91781484,-0.2023
HSPB8,-0.2025
carbenoxolone,-0.2027
MAPKAPK3,-0.2027
Dopamine receptor antagonist,-0.2029
digoxin,-0.203
PLAU,-0.20309999999999997
DCTN6,-0.2032
ISX,-0.2032
RPTOR,-0.20329999999999998
SLC25A1,-0.20370000000000002
GABA receptor antagonist,-0.2045
ipratropium,-0.2045
PRKRA,-0.2045
valaciclovir,-0.2051
epigallocatechin,-0.2054
KDELR2,-0.2054
CTSK,-0.20550000000000002
RPS10,-0.2057
BCAR1,-0.20600000000000002
ACTN1,-0.20600000000000002
clomifene,-0.20620000000000002
ZFP36L1,-0.20629999999999998
OPA1,-0.2066
PMM2,-0.2069
ZNF496,-0.2069
WNT7B,-0.2069
ZNF643,-0.207
CREB1,-0.207
alfaxalone,-0.20739999999999997
RAD9A,-0.2075
clarithromycin,-0.20800000000000002
SB-205384,-0.2082
nitrendipine,-0.2086
ZNF567,-0.2086
DUSP6,-0.2086
PFN2,-0.20879999999999999
GBR-12935,-0.20879999999999999
BRD-A41630653,-0.2091
MACF1,-0.20920000000000002
COPS2,-0.20980000000000001
CXCL12,-0.20980000000000001
CDA,-0.2101
CFLAR,-0.2104
ZMIZ1,-0.2104
DUP-697,-0.2104
CALU,-0.21059999999999998
LAGE3,-0.21059999999999998
SKP1,-0.2108
SLC2A1,-0.2113
HORMAD2,-0.21170000000000003
GPR84,-0.2118
IKBKE,-0.2121
ITE,-0.2122
alaproclate,-0.21230000000000002
C16ORF5,-0.2125
huperzine-a,-0.2125
quinpirole,-0.2126
CSNK1G3,-0.2127
TRAPPC3,-0.21289999999999998
DHRS4,-0.213
TFMPP,-0.21309999999999998
CLCN5,-0.2133
FABP5,-0.2134
HMMR,-0.2139
chlorphenamine,-0.2141
MBNL2,-0.21420000000000003
ATP11B,-0.2143
WAY-170523,-0.2144
CTH,-0.2146
RG-13022,-0.2147
LPAR3,-0.2147
PPAP2B,-0.2148
PNN,-0.2151
SU-6656,-0.2152
MAT2B,-0.2152
SLC25A32,-0.21559999999999999
atenolol,-0.21559999999999999
MED6,-0.2158
GPR39,-0.21600000000000003
BML-257,-0.2161
daidzein,-0.2163
DCLRE1B,-0.2168
F10,-0.2169
NNC-55-0396,-0.21710000000000002
GPR110,-0.21719999999999998
NSC-632839,-0.21780000000000002
FZD8,-0.2182
FAIM,-0.21850000000000003
SMARCB1,-0.2186
EGFL8,-0.2187
BIRC6,-0.2189
L-741742,-0.21899999999999997
SLC16A1,-0.2193
AY-9944,-0.2194
CNOT3,-0.2198
ZNF595,-0.2202
lorazepam,-0.2206
SOX2,-0.221
ELF1,-0.2213
POLR2H,-0.2214
BTK,-0.2229
wiskostatin,-0.223
PUS7L,-0.2236
CHKA,-0.2237
PTK2,-0.2237
PTMS,-0.22390000000000002
UBAP2L,-0.22390000000000002
icilin,-0.22460000000000002
FPL-55712,-0.22510000000000002
PSMD2,-0.2254
ZNF219,-0.2257
flurbiprofen,-0.2259
KLRC1,-0.2262
cephalotaxine,-0.2263
SB-205607,-0.2266
EHHADH,-0.2267
BIK,-0.22690000000000002
DDR1,-0.2271
TOP2B,-0.22719999999999999
CCL2,-0.2273
2-(biphenyl-4-ylsulfonamido)pentanedioic-acid,-0.2273
PP-2,-0.22769999999999999
erastin,-0.22820000000000001
spironolactone,-0.2285
selumetinib,-0.2286
SPP1,-0.2288
dexamethasone,-0.2288
PTGS2,-0.2288
CUL2,-0.2289
flunarizine,-0.2289
MTTP,-0.22920000000000001
SNX11,-0.22920000000000001
PAQR8,-0.2293
USP6NL,-0.22949999999999998
FCHO1,-0.2296
FZD1,-0.2297
DERL1,-0.2299
NMT1,-0.23
BCAT1,-0.23010000000000003
GPR153,-0.2303
bisindolylmaleimide,-0.2305
CLSTN1,-0.2305
CAPNS2,-0.23079999999999998
IGF2,-0.2309
HSP90AA1,-0.231
GPRC5C,-0.231
PRKAB1,-0.231
methapyrilene,-0.2314
WAY-629,-0.2314
Androgen receptor modulator,-0.2318
MSH2,-0.23190000000000002
ATP5A1,-0.2323
DHH,-0.2323
SLC25A20,-0.2324
equol,-0.2328
PIK3R4,-0.23329999999999998
GPR64,-0.2334
FDFT1,-0.2343
TSHZ3,-0.2343
DNMT1,-0.2349
ANXA2,-0.235
CDCA8,-0.23629999999999998
IL13RA2,-0.2365
naloxone,-0.2365
DIDO1,-0.2376
HMMR,-0.2376
NCOA3,-0.2377
ABCB1,-0.2378
RRM1,-0.2382
CXCR7,-0.23829999999999998
PRKAG2,-0.23829999999999998
ERGIC1,-0.2384
ropivacaine,-0.23870000000000002
AM-404,-0.239
RFWD2,-0.2391
ZNF621,-0.23920000000000002
RBX1,-0.23929999999999998
ZNF517,-0.23929999999999998
ACVR1,-0.2394
methoprene-acid,-0.24050000000000002
RGS19,-0.2408
ATP5B,-0.2409
BOLA1,-0.2412
CIRBP,-0.2416
FBXO5,-0.2421
DHCR7,-0.2422
LY-364947,-0.24239999999999998
LTBR,-0.24239999999999998
nicorandil,-0.2425
RALGDS,-0.2429
TST,-0.2429
HMGN3,-0.243
troxipide,-0.2433
SSBP4,-0.2434
IL15,-0.24359999999999998
PF-3845,-0.2439
IL8,-0.2441
SMYD3,-0.2444
TADA2A,-0.2445
NSC-3852,-0.2445
MTAP,-0.2451
D-64406,-0.2455
MYC,-0.2457
PPAP2A,-0.24600000000000002
tenoxicam,-0.24609999999999999
EFNB2,-0.2462
Apolipoproteins LOF,-0.2463
BX-912,-0.247
sulconazole,-0.24710000000000001
MRS-1334,-0.2477
GBGT1,-0.2481
CNOT4,-0.2486
SLC25A15,-0.2486
NDUFA5,-0.2487
HAL,-0.2488
trap-101,-0.249
KRT8,-0.249
VN1R5,-0.2491
ZNF671,-0.2492
SKF-83566,-0.2493
MT-21,-0.2495
tetramisole,-0.24960000000000002
tolcapone,-0.24969999999999998
OVCA2,-0.24969999999999998
Y-27632,-0.2498
ondansetron,-0.2498
NR0B1,-0.24989999999999998
dofetilide,-0.25
TGX-221,-0.25
hyperoside,-0.2501
PPIH,-0.2503
malonoben,-0.2505
SMNDC1,-0.2507
TRIM2,-0.2507
MAP2K6,-0.25079999999999997
APOC2,-0.25079999999999997
digitoxigenin,-0.251
ME2,-0.25120000000000003
pirlindole,-0.25120000000000003
TNFRSF11A,-0.25120000000000003
FASLG,-0.25129999999999997
Aldehyde dehydrogenases LOF,-0.2518
CCNE1,-0.2522
BRD-K55055802,-0.25239999999999996
SH3BP5,-0.2525
TRAK2,-0.2526
aminopurvalanol-a,-0.2531
SLC22A5,-0.2531
moxifloxacin,-0.2532
wortmannin,-0.2532
bemegride,-0.25329999999999997
homatropine,-0.2541
LRRC32,-0.2546
PDK2,-0.2548
RBPJ,-0.2553
gavestinel,-0.2553
acamprosate,-0.2554
GNG5,-0.2555
RAC3,-0.2556
ketanserin,-0.2556
AQ-RA741,-0.2556
fursultiamine,-0.2557
YTHDF2,-0.2559
cinnarizine,-0.2561
POU2AF1,-0.2562
SLC12A7,-0.2563
DUSP14,-0.2563
FBXO7,-0.2564
GPR176,-0.2566
BAY-11-7821,-0.2566
MEOX2,-0.25670000000000004
SB-431542,-0.257
CCND2,-0.25730000000000003
ZNF212,-0.25739999999999996
LY-165163,-0.2575
CHEK1,-0.2575
B4GALNT1,-0.2577
HOMER2,-0.2577
TWIST2,-0.2577
BRD-K12401458,-0.2577
G3BP1,-0.2582
arachidonyl-trifluoro-methane,-0.2585
purvalanol-a,-0.2586
ILK,-0.2593
TRIM2,-0.2594
GPBAR1,-0.2595
HES1,-0.26
RBP1,-0.2607
TPM1,-0.2611
ACAD8,-0.2611
BCKDK,-0.2612
SHC1,-0.2612
PRE-084,-0.2615
ALDH5A1,-0.2616
P-1075,-0.2619
BAZ2B,-0.2621
HOXA10,-0.2622
DCP1A,-0.26239999999999997
TIMM17B,-0.2634
ZNF486,-0.2635
DDIT3,-0.2637
valsartan,-0.2645
PIM2,-0.2645
CTNNBIP1,-0.2647
EMF-bca1-60,-0.2652
SDZ-WAG-994,-0.2656
NAA50,-0.2656
SIK1,-0.2657
MTA3,-0.2669
OXER1,-0.267
TCF4,-0.2671
SID-26681509,-0.2673
TAF1B,-0.2676
paroxetine,-0.2676
wortmannin,-0.2681
austricine,-0.2683
EIF4EBP2,-0.26839999999999997
INS,-0.2686
ITPK1,-0.2688
AXIN2,-0.2691
GBR-12783,-0.2691
PTK7,-0.26940000000000003
PRPF4B,-0.2696
SPAG7,-0.2696
HOXL subclass homeoboxes LOF,-0.2701
pterostilbene,-0.2702
ALDOA,-0.2706
WRB,-0.2706
DUSP11,-0.2706
atorvastatin,-0.2709
benazepril,-0.2711
MTHFD2,-0.27140000000000003
SEW-2871,-0.2716
PISD,-0.27190000000000003
triciribine,-0.272
SF3B1,-0.2727
HNF4G,-0.2729
NFKBIB,-0.2734
PUF60,-0.2737
SNAPC1,-0.2742
floxuridine,-0.2742
RAP1GDS1,-0.27449999999999997
GPI,-0.27449999999999997
GW-1929,-0.2747
INCA-6,-0.2747
ZBTB45,-0.2748
TPMT,-0.2749
GFRA1,-0.2754
CKB,-0.2757
F11,-0.2768
GFPT2,-0.27690000000000003
CALCOCO2,-0.2771
CBLC,-0.2778
CDCA4,-0.2782
cediranib,-0.2783
tremulacin,-0.2785
CSF3,-0.2786
siguazodan,-0.2792
DHRS7,-0.2798
simvastatin,-0.2799
trimethobenzamide,-0.2803
