drug_name,MB002
CDO1,-0.12050000000000001
TRIM29,-0.1207
CFB,-0.1208
PHTPP,-0.1208
UBE2Z,-0.1213
RO-08-2750,-0.1215
BRD-A69470004,-0.1222
PGK1,-0.1225
MAPK13,-0.12269999999999999
GLRX2,-0.1232
PIK3R1,-0.1232
ZNF581,-0.1234
GW-441756,-0.12380000000000001
thiorphan,-0.12390000000000001
yohimbine,-0.1242
ketotifen,-0.1246
BRD-K28452084,-0.1247
Serotonin receptor antagonist,-0.125
tropisetron,-0.1251
LMO4,-0.1253
SLC25A13,-0.1253
IRS1,-0.1255
RS-102221,-0.1259
BD-1008,-0.12710000000000002
KIAA1279,-0.1273
ECD,-0.1275
chloroxine,-0.1275
clotrimazole,-0.12789999999999999
BMY-45778,-0.1282
FOXP4,-0.1282
MITF,-0.12869999999999998
indometacin,-0.12869999999999998
IGHMBP2,-0.1288
EIF2B2,-0.1291
SDHA,-0.1292
dictamnine,-0.1294
CD40,-0.1295
PIAS1,-0.13
MRGPRX2,-0.13
COX6B2,-0.13
POFUT1,-0.13019999999999998
cyanopindolol,-0.1304
POLR2C,-0.1307
nalbuphine,-0.1307
ZNF673,-0.1308
PYCRL,-0.1309
BRD-K56658166,-0.1309
NKIRAS2,-0.131
RRM1,-0.13140000000000002
ENOSF1,-0.1317
PDLIM4,-0.1317
ASCC3,-0.1318
gabazine,-0.1318
ARPC3,-0.132
ERLIN1,-0.132
bicalutamide,-0.1321
HSD17B2,-0.1322
AK1,-0.1325
sphingosine,-0.1325
imiloxan,-0.1326
ditolylguanidine,-0.1326
GMPS,-0.1329
artesunate,-0.1333
chlorphenamine,-0.1335
fexofenadine,-0.1335
HSPA1A,-0.1336
trimetozine,-0.1341
FRAT1,-0.135
TGFBR1,-0.135
HOOK2,-0.1351
amlodipine,-0.1356
KCNN4,-0.1368
zatebradine,-0.1368
SNAI2,-0.13699999999999998
PLOD1,-0.1373
ESR1,-0.1375
Beta-adrenergic receptor agonist,-0.1375
TUBB2C,-0.1376
BUB3,-0.1376
EMF-bca1-60,-0.1379
SLC25A24,-0.1383
DUSP11,-0.1384
HAT1,-0.1384
NUCKS1,-0.1384
SRY LOF,-0.1387
wortmannin,-0.1387
DDX49,-0.1391
PDK1,-0.1392
IL4R,-0.1394
ADI1,-0.13949999999999999
hydrocortisone,-0.13970000000000002
JZL-184,-0.1398
DOK4,-0.1407
ZSCAN1,-0.141
piperine,-0.1411
OXER1,-0.1416
L-655708,-0.1417
NTNCB,-0.1419
SIRT2,-0.1419
moxonidine,-0.142
NRG1,-0.1422
biochanin-a,-0.1423
CDK16,-0.1423
MASTL,-0.1424
TMED7,-0.1425
SULT2B1,-0.1426
GPR176,-0.1427
ACADS,-0.1429
ZIM3,-0.14300000000000002
ZNF432,-0.1431
SMARCAD1,-0.1433
OTX2,-0.1434
MAP2K6,-0.1434
methyllidocaine,-0.1437
EZH2,-0.1437
BHMT2,-0.1438
PROCR,-0.1439
CKB,-0.14400000000000002
SLC6A14,-0.1442
CCNE2,-0.14429999999999998
l-stepholidine,-0.1445
MAT2B,-0.1446
RS-56812,-0.1446
SMARCC2,-0.1451
SLC1A5,-0.1458
LGALS3,-0.1458
nimetazepam,-0.1459
BRD-K20168484,-0.1461
ACY1,-0.1463
PHF11,-0.1467
SCN9A,-0.14679999999999999
STXBP1,-0.1475
lofepramine,-0.1476
PQBP1,-0.1479
VN1R2,-0.14800000000000002
L-741742,-0.14800000000000002
SNX7,-0.1481
SB-205607,-0.1483
GPR119,-0.1485
DRD1,-0.1485
mifepristone,-0.1487
RALB,-0.1487
PSMA7,-0.149
MDH2,-0.1493
RTEL1,-0.1494
yohimbine,-0.1495
TFAP2A,-0.1503
PMM2,-0.1506
TLE2,-0.1507
LGALS2,-0.1509
TLR2,-0.15130000000000002
DNAJB6,-0.15130000000000002
ACTR3,-0.1519
tyrphostin-AG-555,-0.152
RBX1,-0.152
BRD-K54331210,-0.1522
CGP-53353,-0.1524
amantadine,-0.1525
SLC52A2,-0.1525
HMGA2,-0.1525
thenoyltrifluoroacetone,-0.1527
ALDH7A1,-0.1533
STK16,-0.1534
ZNF546,-0.1537
CDCA7L,-0.15380000000000002
CAMK1,-0.15380000000000002
cefixime,-0.15380000000000002
CCBL1,-0.1542
GIT1,-0.1545
PSB-06126,-0.1548
ZNF202,-0.1555
nefopam,-0.1555
MRGPRX4,-0.1555
ZNF707,-0.1557
RAC3,-0.1559
L-745870,-0.156
EXO1,-0.156
FBXO5,-0.1561
MSX2,-0.1563
S100 calcium binding proteins LOF,-0.1566
APOBEC3H,-0.15710000000000002
PYCR1,-0.1572
OGG1,-0.1573
NAB2,-0.1575
ZRSR2,-0.1575
ABCB1,-0.1577
SMU1,-0.15810000000000002
RPS9,-0.1582
VAMP3,-0.1583
NNMT,-0.15839999999999999
S100B,-0.1591
CDC25C,-0.1591
NDUFS1,-0.1594
DYNLL2,-0.1595
PDHX,-0.1595
ACACA,-0.15960000000000002
AKR7A2,-0.15960000000000002
HYAL1,-0.15960000000000002
NSC-119889,-0.1597
GPR110,-0.15990000000000001
clioquinol,-0.16
SRC,-0.1606
POLR2H,-0.1611
EPS8,-0.1613
eriochrome-black-t,-0.1616
ISX,-0.1616
cefuroxime,-0.1617
NAE1,-0.162
ACTR2,-0.16210000000000002
PDPK1,-0.16219999999999998
diltiazem,-0.1623
HMGN4,-0.1624
cinobufagin,-0.1624
III606050,-0.16269999999999998
BRD-K11757396,-0.163
SLC16A4,-0.163
CNOT7,-0.16329999999999997
catechin,-0.1638
JUN,-0.16390000000000002
MDH2,-0.16390000000000002
EHHADH,-0.1641
SULT1A1,-0.1642
imipramine,-0.1642
Gamma secretase inhibitor,-0.1648
DPO-1,-0.1653
paroxetine,-0.1654
naringin,-0.1656
GABPB1,-0.16579999999999998
ZNF692,-0.1661
CFM-1571,-0.1661
ALDH1B1,-0.1663
PAQR8,-0.1666
Protein phosphatase catalytic subunits LOF,-0.16670000000000001
dipyridamole,-0.16670000000000001
NOS3,-0.16690000000000002
nortriptyline,-0.1672
PRDX2,-0.1675
proscillaridin,-0.16760000000000003
TRAK2,-0.1678
gemfibrozil,-0.1679
SYT1,-0.168
GR-206,-0.16870000000000002
entecavir,-0.16879999999999998
TCTA,-0.1689
MEOX2,-0.16920000000000002
CP-94253,-0.1693
PCO-400,-0.17010000000000003
SAT1,-0.1704
UBE2V1,-0.17059999999999997
LRPPRC,-0.17120000000000002
COPS2,-0.1714
BW-723C86,-0.1714
PRNP,-0.1716
RRAGC,-0.17170000000000002
enzastaurin,-0.1724
SLC30A2,-0.1727
vitexin,-0.17350000000000002
formoterol,-0.17350000000000002
DACH2,-0.1739
SUZ12,-0.1741
DYRK1A,-0.1743
EIF2C1,-0.1743
FAM104A,-0.1746
RRAGA,-0.1746
flupentixol,-0.1751
trimidox,-0.1752
HNF1A,-0.1753
SRSF4,-0.1757
ABAT,-0.1759
Proteasome inhibitor,-0.1765
UROD,-0.1765
ZMYND11,-0.1765
CGP-13501,-0.1766
PSMA1,-0.17670000000000002
JAK3-Inhibitor-II,-0.177
HOXC10,-0.1772
CIAPIN1,-0.1773
PIK3CG,-0.1775
POT1,-0.1775
NR2C1,-0.1775
MMP1,-0.1776
INSR,-0.1777
RGS16,-0.1779
LZIC,-0.17800000000000002
ceramide,-0.17809999999999998
FXYD2,-0.1784
BD-1063,-0.17859999999999998
GNB2,-0.1787
bethanechol,-0.1787
ZNF418,-0.1794
GPX7,-0.1797
SGK3,-0.1802
PPIA,-0.1802
OTX2,-0.18030000000000002
FR-139317,-0.18030000000000002
LPL,-0.1805
CAPN1,-0.1809
gossypol,-0.1809
STUB1,-0.1812
CP-55940,-0.1814
OPN4,-0.1815
SCH-442416,-0.1816
GNB1,-0.1818
RBBP6,-0.1819
PLAUR,-0.1821
MRPL18,-0.1822
ELF3,-0.18230000000000002
buflomedil,-0.1826
C2ORF3,-0.1827
ARPC3,-0.18280000000000002
PPAT,-0.18289999999999998
SMOX,-0.18309999999999998
PLAT,-0.1832
RO-25-6981,-0.184
RFC2,-0.18420000000000003
PMF1-BGLAP,-0.1844
Rho associated kinase inhibitor,-0.1845
DHRS7,-0.18460000000000001
NOTCH2NL,-0.18510000000000001
MRGPRF,-0.18510000000000001
AG-879,-0.1856
tolazamide,-0.1857
WAY-170523,-0.1858
fursultiamine,-0.1861
daunorubicin,-0.1864
MMP2,-0.18739999999999998
KCNJ11,-0.1875
PTPN2,-0.18760000000000002
norcyclobenzaprine,-0.1877
ANXA5,-0.1881
prestwick-559,-0.1882
pregnenolone,-0.1882
T-98475,-0.1883
cirazoline,-0.1884
CDC123,-0.1888
DTX3L,-0.1889
gavestinel,-0.1891
EIF2AK3,-0.1894
PMF1,-0.19010000000000002
ZNF677,-0.191
lawsone,-0.1913
wiskostatin,-0.1913
RS-100329,-0.19140000000000001
COG7,-0.1918
WNT9A,-0.19190000000000002
GPR174,-0.19260000000000002
GLDC,-0.19260000000000002
ALAD,-0.19269999999999998
ZFP3,-0.1928
RPS6KA1,-0.193
ERF,-0.1931
ANKRD37,-0.1932
HMGCS2,-0.1932
SUPT5H,-0.1932
C5ORF62,-0.19329999999999997
brompheniramine,-0.1935
USP32,-0.1935
dichloroacetic-acid,-0.1935
ATP5L,-0.1936
THAP11,-0.1938
iopanoic-acid,-0.1943
HLA-DRB1,-0.19440000000000002
PIK3R4,-0.1948
cephaeline,-0.195
ZNF621,-0.19519999999999998
ALDH9A1,-0.1967
ketanserin,-0.1967
HMGN5,-0.1968
CTSB,-0.1973
QRSL1,-0.1975
IL20,-0.1979
USP15,-0.19820000000000002
PUM2,-0.19829999999999998
DPN,-0.1984
ICI-118551,-0.1984
PSEN1,-0.1984
NUP133,-0.1985
BRD-K84421793,-0.1985
TSC22D1,-0.19870000000000002
SREBF2,-0.19899999999999998
prazosin,-0.19920000000000002
BCCIP,-0.1993
EGR2,-0.19949999999999998
ribavirin,-0.1997
TUBB3,-0.1997
ALB,-0.1998
vecuronium,-0.1998
RUVBL1,-0.2
dehydroisoandosterone,-0.2
GCA,-0.2002
carbenoxolone,-0.2006
MK-2206,-0.201
penciclovir,-0.20129999999999998
levonorgestrel,-0.20149999999999998
CMPD-1,-0.20149999999999998
BLOC1S1,-0.20149999999999998
NR5A2,-0.2016
APRT,-0.2018
CBLB,-0.2018
ZBTB48,-0.20199999999999999
PSPH,-0.20199999999999999
PSB-36,-0.2021
thiothixene,-0.2021
dihydro-7-desacetyldeoxygedunin,-0.2022
PLCG2,-0.2025
ATP1B1,-0.2029
GNAI2,-0.203
FBXO7,-0.20309999999999997
DYRK3,-0.2032
DGKA,-0.2034
CDC20,-0.20350000000000001
P4HA1,-0.20370000000000002
anabasine,-0.204
LY-344864,-0.204
midostaurin,-0.20420000000000002
PRKCB,-0.2043
GCDH,-0.2045
RPS3A,-0.2045
MECOM,-0.2045
HIF1AN,-0.2047
riboflavin,-0.2051
PML,-0.2052
PIK3CD,-0.2052
GYG1,-0.2052
xanthohumol,-0.2054
PTHLH,-0.2059
ZNF626,-0.2059
NNC-55-0396,-0.2059
NFKBIA,-0.20600000000000002
BMY-7378,-0.20600000000000002
CGP-71683,-0.20679999999999998
SS18L1,-0.20679999999999998
SLC30A2,-0.2069
TRAF7,-0.2071
FZD1,-0.2073
QPCT,-0.2078
PIK3R4,-0.2078
DLD,-0.2078
IL1R1,-0.20800000000000002
methyl-angolensate,-0.20829999999999999
tenidap,-0.2086
berbamine,-0.2086
GLUL,-0.2087
RABGGTA,-0.20879999999999999
pancuronium,-0.2089
FTL,-0.2091
pinacidil,-0.2094
SC-68376,-0.20989999999999998
ANGPT1,-0.20989999999999998
S100A6,-0.20989999999999998
KLHDC9,-0.21
clozapine,-0.2101
HTATSF1,-0.21030000000000001
SREBF1,-0.21050000000000002
CDK8,-0.21050000000000002
PTP4A1,-0.21059999999999998
TSPAN4,-0.2107
DARS,-0.2109
BRD-K76425766,-0.2109
Lysine acetyltransferases LOF,-0.2109
CDKL4,-0.21109999999999998
MAPK9,-0.2115
alfaxalone,-0.2116
GUK1,-0.2118
cyclosporin-a,-0.2121
UBE2V1,-0.21230000000000002
NUSAP1,-0.2126
CPT2,-0.2127
NPM1,-0.21289999999999998
MDL-29951,-0.213
dipropyl-dopamine,-0.2134
GNE,-0.21350000000000002
SNCA,-0.21350000000000002
FGB,-0.2137
prostaglandin-a1,-0.2138
IB-MECA,-0.2138
ZNF143,-0.214
HOXA10,-0.21420000000000003
WFDC2,-0.2143
cilostazol,-0.2143
GR-135531,-0.2145
SDF2L1,-0.2147
GATA Zinc finger domain containing LOF,-0.2147
CSAD,-0.21489999999999998
ALDOC,-0.2151
MAP3K14,-0.21530000000000002
perphenazine,-0.21539999999999998
EIF3G,-0.2155
CAPNS2,-0.2155
JNK-9L,-0.2158
CCMQ,-0.2164
tetrindole,-0.2165
GNAI1,-0.2165
metronidazole,-0.21660000000000001
CTCF,-0.2168
HMGN5,-0.2169
ZNF567,-0.217
DR-2313,-0.21710000000000002
SIM2,-0.21710000000000002
LYPD3,-0.21719999999999998
DDAH2,-0.2173
GNAI2,-0.2173
NEU1,-0.21739999999999998
MEX3D,-0.21760000000000002
ephedrine,-0.21760000000000002
RPS16,-0.2177
bisindolylmaleimide,-0.21789999999999998
J-104129,-0.21789999999999998
NAB2,-0.2181
AMG-9810,-0.2181
BMS-641988,-0.2182
LACC1,-0.2186
RPS10,-0.2187
nafadotride,-0.2189
PSMF1,-0.2189
IKBIP,-0.2191
SV2A,-0.2193
nitazoxanide,-0.21969999999999998
IPMK,-0.21969999999999998
RBM6,-0.21989999999999998
aminoindazole,-0.22010000000000002
RBMX,-0.22010000000000002
TUBB2A,-0.2202
BRF2,-0.22030000000000002
TRPM2,-0.22030000000000002
HU-211,-0.2208
nalbuphine,-0.2212
RG-13022,-0.2213
ZNF238,-0.2213
piceatannol,-0.22149999999999997
ipratropium,-0.2231
IGFBP7,-0.22329999999999997
PPP2R4,-0.2234
WNT5A,-0.2235
YARS,-0.22399999999999998
ritodrine,-0.2243
6-benzylaminopurine,-0.22440000000000002
siguazodan,-0.22440000000000002
alvespimycin,-0.22460000000000002
ZFP36L2,-0.22469999999999998
GW-501516,-0.2248
RPTOR,-0.2248
MAT2A,-0.225
BRD-K24127443,-0.22519999999999998
CHMP4A,-0.2253
sulconazole,-0.2254
SOX10,-0.2255
ACVR1,-0.2257
naloxone,-0.2257
TF,-0.2259
SMAD2,-0.2259
FOSL1,-0.2259
BIRC6,-0.226
STRADB,-0.2263
RHOA,-0.22649999999999998
ADORA2B,-0.2267
ATG16L2,-0.22699999999999998
JAK inhibitor,-0.22699999999999998
maraviroc,-0.22699999999999998
STIL,-0.22719999999999999
CTNNB1,-0.22820000000000001
PGK1,-0.2284
tozasertib,-0.2286
PTGR1,-0.2288
tozasertib,-0.2288
IMPA1,-0.2289
PPIB,-0.2289
erbstatin-analog,-0.22899999999999998
MFHAS1,-0.22899999999999998
ZD-7114,-0.22940000000000002
CTPS,-0.2298
FKBP3,-0.2303
KCNQ1,-0.2303
OR5W2,-0.2303
RGS18,-0.2304
MB,-0.2305
PTGS2,-0.2305
anastrozole,-0.23070000000000002
POLR2D,-0.2311
ABCB5,-0.2311
ZBTB25,-0.23129999999999998
NDUFA1,-0.23129999999999998
CERS4,-0.2318
CD83,-0.2318
penicillin,-0.23199999999999998
milnacipran,-0.23199999999999998
eudesmic-acid,-0.2323
AMPD2,-0.2324
pirfenidone,-0.2324
MTOR inhibitor,-0.2325
RASGRP1,-0.23260000000000003
CHRM1,-0.2328
UBL5,-0.2328
MCM3,-0.2329
doconexent,-0.23309999999999997
DHX29,-0.2332
GBR-13069,-0.2334
SLC22A18,-0.2336
cytarabine,-0.2339
kitasamycin,-0.2339
SOX2,-0.2341
VEGF-receptor-2-kinase-inhibitor-IV,-0.23420000000000002
benzo(a)pyrene,-0.23440000000000003
SETDB1,-0.23440000000000003
FGR,-0.2349
NPY1R,-0.2351
clobetasol,-0.2352
PFAS,-0.2353
FGA,-0.2354
fatostatin,-0.2357
azacyclonol,-0.23579999999999998
ML-3163,-0.2361
XE-991,-0.23629999999999998
medrysone,-0.2364
CALR,-0.2364
EPOR,-0.237
cinnarizine,-0.237
CYC1,-0.2372
ICI-204448,-0.23739999999999997
etazolate,-0.23739999999999997
penitrem-a,-0.2375
RPS6,-0.2375
HOXA6,-0.23800000000000002
CASP4,-0.2382
SLC9A1,-0.2382
PHCCC,-0.23870000000000002
STK16,-0.23879999999999998
SLC35A1,-0.239
dactinomycin,-0.2395
mibefradil,-0.23989999999999997
SARS,-0.24
ZNF662,-0.2401
KIF20A,-0.2401
budesonide,-0.24050000000000002
CKS1B,-0.24050000000000002
xylazine,-0.2409
lomerizine,-0.2409
ZNF22,-0.24109999999999998
APOA5,-0.2413
TH,-0.2414
TFDP2,-0.2416
TPCA-1,-0.24170000000000003
EHHADH,-0.2418
CNPY3,-0.2419
BJM-CSC-19,-0.2419
PDK2,-0.242
TAF1B,-0.2421
P4HA2,-0.24230000000000002
CTCFL,-0.2425
POLB,-0.2427
AIFM1,-0.2427
LHX8,-0.24280000000000002
VX-702,-0.24280000000000002
APOA1,-0.24280000000000002
trifluoperazine,-0.2434
NASP,-0.2437
POLR1C,-0.2438
HORMAD2,-0.2438
iodoacetic-acid,-0.2439
ATG10,-0.244
Aldehyde dehydrogenases LOF,-0.2441
TTR,-0.24420000000000003
SEW-2871,-0.2445
SLC1A6,-0.2447
TMEM127,-0.24489999999999998
MBD6,-0.2451
IFNG,-0.24530000000000002
ATG4D,-0.2457
PRDM7,-0.2458
NDUFS8,-0.2459
KLK6,-0.2459
USP22,-0.2463
GATA6,-0.2463
STAT5A,-0.2465
capecitabine,-0.24670000000000003
PISD,-0.2469
MTRR,-0.2469
P-1075,-0.24719999999999998
DPF1,-0.24739999999999998
atenolol,-0.24760000000000001
KNDC1,-0.2477
DHFR,-0.2477
RIPK2,-0.2477
NDUFB6,-0.248
KLK6,-0.2483
estradiol-valerate,-0.2484
TUBD1,-0.24850000000000003
CAPG,-0.2486
PSB-11,-0.2491
ZNF764,-0.2491
MNAT1,-0.2491
HLA-DRB3,-0.2492
TOLLIP,-0.2495
RPA2,-0.2495
ASPH,-0.2495
CAMK2D,-0.24960000000000002
EBF1,-0.24960000000000002
triptolide,-0.2498
SPAG7,-0.2501
protriptyline,-0.2501
ZNF418,-0.2502
PHF11,-0.2503
CCND2,-0.2503
GLUL,-0.2504
lobendazole,-0.2504
FBXL12,-0.2505
CTDSP1,-0.2506
RPS6KA3,-0.2506
AKT3,-0.2509
SQRDL,-0.251
amthamine,-0.25129999999999997
RARA,-0.2515
VN1R5,-0.2516
ZNF689,-0.2516
tolmetin,-0.2516
desloratadine,-0.25170000000000003
LRPAP1,-0.2522
UBE2L6,-0.25239999999999996
ZNF8,-0.2525
ESR2,-0.2525
NOTCH1,-0.2527
PTGER4,-0.2527
denbufylline,-0.2531
FCHO1,-0.25329999999999997
triamcinolone,-0.2535
ZNHIT3,-0.2536
dihydroxyphenylglycine,-0.25370000000000004
rimcazole,-0.2539
Cannabinoid receptor agonist,-0.2539
COBL,-0.2539
RHO-kinase-inhibitor-II,-0.254
lylamine,-0.2541
dehydrocholic-acid,-0.2544
glimepiride,-0.2544
BRD-K57954781,-0.2544
DDC,-0.2545
CXCL1,-0.2545
ZNF32,-0.2547
glibenclamide,-0.25489999999999996
M-3M3FBS,-0.25489999999999996
labetalol,-0.255
PSMD2,-0.2554
CLTC,-0.2555
UGT1A1,-0.2556
ERCC3,-0.25579999999999997
GPR39,-0.25579999999999997
PFKL,-0.256
PACSIN3,-0.2568
BTG1,-0.257
pargyline,-0.257
SQ-29548,-0.2572
EIF5A,-0.25730000000000003
POLR2H,-0.258
DH-97,-0.2581
L-152804,-0.2581
WYE-125132,-0.2583
o-3M3FBS,-0.2585
ALMS1,-0.2586
GBR-12783,-0.2591
RFWD2,-0.2591
paroxetine,-0.2591
RNF7,-0.25920000000000004
GSK-3-inhibitor-II,-0.2597
CUL2,-0.25989999999999996
tyrphostin-AG-494,-0.2602
CRABP2,-0.2605
GBP2,-0.2605
ARHGAP9,-0.2605
FBXW11,-0.2605
propafenone,-0.2607
ASRGL1,-0.2607
nifurtimox,-0.2609
DGKD,-0.2609
Reverse transcriptase inhibitor,-0.2609
PSMD9,-0.2611
"7,4'-dihydroxyflavone",-0.2614
CEBPG,-0.2615
MACF1,-0.26170000000000004
PTK2,-0.2619
GR-144053,-0.262
LYZ,-0.2621
norgestrel,-0.2623
CTSD,-0.26239999999999997
ZNF300,-0.2625
PP-30,-0.2627
IMPDH inhibitor,-0.26280000000000003
ZNF689,-0.2631
ERBB4,-0.2638
SLC29A1,-0.2638
BMP4,-0.2639
ZNF678,-0.264
EYA1,-0.264
VCP,-0.2648
ZNF136,-0.26489999999999997
PSMA8,-0.2651
XRCC4,-0.2651
HYAL2,-0.26530000000000004
HRH1,-0.2655
HOXL subclass homeoboxes LOF,-0.2656
acarbose,-0.2657
CCNA1,-0.2663
FGFR1,-0.2663
larixinic-acid,-0.2664
PLCG2,-0.2666
fludrocortisone,-0.2666
JAK1,-0.2669
CCDC90A,-0.267
CSNK1G2,-0.267
paroxetine,-0.2672
GNAI3,-0.2673
APOB,-0.2675
NME4,-0.2675
GRK5,-0.2676
tetrahydrocannabinol-7-oic-acid,-0.2676
BLCAP,-0.2677
PPIH,-0.26780000000000004
AHCY,-0.26780000000000004
ID3,-0.26780000000000004
NMNAT2,-0.268
flumetasone,-0.26839999999999997
nafcillin,-0.2687
TNFRSF14,-0.2687
ST7,-0.26890000000000003
PFDN2,-0.2692
ZNF232,-0.2693
SIK3,-0.26940000000000003
CSNK1E,-0.2695
VDAC1,-0.2698
IKK-16,-0.2698
LIMK2,-0.2698
PAPD7,-0.2699
PECR,-0.27
MEF2A,-0.2702
JMJD6,-0.2702
AGT,-0.2704
FGFR2,-0.2708
CSNK2B,-0.2711
tienilic-acid,-0.2712
OVOL2,-0.2712
PTK2B,-0.27140000000000003
SPTAN1,-0.2716
NDUFB3,-0.2717
BMS-299897,-0.2721
calcitriol,-0.2721
TESK1,-0.2723
HDAC7,-0.2724
F2,-0.2724
HPD,-0.2726
LRSAM1,-0.2727
PRKRIR,-0.2728
SUCLG1,-0.273
IP6K2,-0.273
ABCC5,-0.2733
RPA3,-0.2735
TARDBP,-0.2735
devazepide,-0.2736
MAGEB6,-0.2736
PCGF5,-0.2737
PLA2G4A,-0.2738
IL4 Pathway LOF,-0.2741
RBM15B,-0.2743
mead-ethanolamide,-0.27440000000000003
GLI1,-0.2746
OBAA,-0.2747
HDAC inhibitor,-0.2747
BRD-K55186349,-0.2748
GATAD1,-0.2749
EXOC6,-0.2754
EZH1,-0.2754
finasteride,-0.2755
PRKAR1A,-0.2757
hydroxycholesterol,-0.2763
RPS7,-0.2763
G6PC,-0.2764
daidzein,-0.2764
PAPSS1,-0.2766
RARRES3,-0.2768
TRPM5,-0.2768
KIAA0528,-0.2772
fluvoxamine,-0.2772
CRABP1,-0.2774
hyoscyamine,-0.2774
CSK,-0.2775
latrunculin-b,-0.278
terguride,-0.278
PPARA,-0.2781
FOXJ3,-0.2782
GNA13,-0.2783
HDAC1,-0.2784
tetrahydropalmatine,-0.2788
CFLAR,-0.2791
SETD7,-0.2793
RPS5,-0.2797
lisuride,-0.2798
RND3,-0.2805
IGFBP2,-0.2805
tretinoin,-0.28059999999999996
ZNF572,-0.28059999999999996
cimetidine,-0.2808
STAT5A,-0.2811
fluticasone,-0.2811
isoxsuprine,-0.2812
MDM2,-0.2812
Cyclins LOF,-0.2813
isorotenone,-0.2818
PRPF4,-0.2821
MSRB2,-0.2823
ZNF207,-0.2825
PLAU,-0.2826
ERGIC2,-0.28309999999999996
YAF2,-0.2836
CASC3,-0.2837
AM-580,-0.284
mifepristone,-0.2841
ITPR2,-0.2841
BACE1,-0.2842
PTTG1,-0.2845
dihydrodeoxygedunin,-0.2845
INPPL1,-0.2846
THADA,-0.2847
SNAI2,-0.2847
SLC7A11,-0.2848
CERS2,-0.285
CALML6,-0.2854
PRDX5,-0.2854
DVL2,-0.2857
STK33,-0.2858
thiocolchicoside,-0.2858
BECN1,-0.2859
SSB,-0.28600000000000003
BPHL,-0.28600000000000003
YM-976,-0.28600000000000003
LE-300,-0.28600000000000003
F10,-0.2866
EFNB2,-0.2869
CDCA4,-0.2871
KAT6B,-0.2874
SIM2,-0.2876
PPM1D,-0.2878
ZNF366,-0.2878
APOA1,-0.2878
LY-364947,-0.2879
PARP2,-0.2882
NFATC3,-0.2883
skimmianine,-0.2883
FTL,-0.2883
BNIP3,-0.2884
MAP7,-0.28850000000000003
torasemide,-0.28859999999999997
ATP5C1,-0.2887
HMGCS1,-0.2887
DNAJB12,-0.2893
DCPIB,-0.2893
ALDH3B1,-0.2895
ASGR2,-0.2895
CDC37,-0.2896
ALDOA,-0.2898
PLEKHJ1,-0.2898
S100A1,-0.2899
ATP synthase inhibitor,-0.2901
PIPOX,-0.2902
thioperamide,-0.2904
bis-tyrphostin,-0.2907
FZD7,-0.2907
PASD1,-0.2909
dosulepin,-0.29100000000000004
valsartan,-0.29100000000000004
FSD1,-0.2913
STK25,-0.2913
"2',5'-dideoxyadenosine",-0.2914
sorafenib,-0.2915
BOLA1,-0.2918
GADD45B,-0.2918
D-64406,-0.2919
phentolamine,-0.2925
metoprolol,-0.2928
CPSF4,-0.29309999999999997
PRKAG2,-0.2932
SWAP70,-0.2934
trimebutine,-0.29350000000000004
SOD1,-0.29359999999999997
ALDH6A1,-0.2937
PC,-0.29410000000000003
rolipram,-0.29410000000000003
NR0B1,-0.2943
dihydroergocristine,-0.29469999999999996
AK3,-0.295
vesamicol,-0.2952
KAT6A,-0.2953
SKF-83566,-0.2957
RPN2,-0.2961
piperacetazine,-0.2962
lamivudine,-0.2962
ARG2,-0.2964
FAAH,-0.2964
3-methyl-GABA,-0.2967
W-7,-0.29719999999999996
PD-123319,-0.2973
HDAC8,-0.2974
PPIE,-0.2975
POLR2E,-0.2977
ZNF625,-0.2981
flavokavain-b,-0.2981
AM-630,-0.2982
DDX5,-0.2984
ABHD6,-0.2987
nelfinavir,-0.2993
ZFYVE19,-0.2993
CERS3,-0.2998
CPT1A,-0.3
C2,-0.30010000000000003
ZNF785,-0.30010000000000003
UBE3B,-0.3006
NCOA3,-0.3006
GPC1,-0.3007
AFF1,-0.3009
losartan,-0.3013
ISX,-0.30219999999999997
BATF3,-0.3023
dibutyrylcyclic-gmp,-0.3024
penfluridol,-0.3024
nitrendipine,-0.30269999999999997
CEBPG,-0.3028
CCT7,-0.3029
stiripentol,-0.3031
CHRAC1,-0.3032
dubinidine,-0.30329999999999996
DDIT3,-0.3035
VGLL4,-0.3036
azelastine,-0.3036
XRCC5,-0.3037
NEK6,-0.3038
oligomycin-a,-0.304
SDZ-205-557,-0.3042
ST14,-0.3042
FECH,-0.3043
ALG5,-0.3044
ZNF559,-0.3046
KIN001-244,-0.30510000000000004
TFRC,-0.30519999999999997
z-leu3-VS,-0.3054
CXCL1,-0.3057
BNIP1,-0.3059
FANCF,-0.3059
CIR1,-0.3059
doxorubicin,-0.306
mometasone,-0.3062
ZNF524,-0.3064
phenformin,-0.3065
10H-phenothiazin-10-yl)(p-tolyl)methanone,-0.3068
DNAJB2,-0.3069
PTGS2,-0.307
thiostrepton,-0.3073
LY-456236,-0.3074
GPR101,-0.30760000000000004
tyrphostin-AG-835,-0.3077
WRN,-0.3078
HNHA,-0.30870000000000003
PROKR2,-0.30920000000000003
RNF186,-0.3093
cyclazosin,-0.3094
SKP1,-0.3096
BRD-K08438429,-0.3098
HNMT,-0.3099
IL13RA1,-0.31
noretynodrel,-0.3107
