drug_name,MB009
IL20,-0.07780000000000001
brimonidine,-0.07780000000000001
DAPK3,-0.0782
BLCAP,-0.0783
SLC30A2,-0.0783
levofloxacin,-0.079
BU-226,-0.0791
RG-13022,-0.0793
NGB-2904,-0.0793
CGP-20712,-0.0794
ASNA1,-0.0794
General transcription factors group 2 LOF,-0.0795
PCO-400,-0.0795
DYRK1A,-0.0795
cyproheptadine,-0.08039999999999999
IP6K1,-0.08070000000000001
LCN2,-0.0809
UBE2V1,-0.08109999999999999
GPR84,-0.08109999999999999
VAMP3,-0.08109999999999999
gossypol,-0.0816
canrenoic-acid,-0.0819
DIDO1,-0.08220000000000001
DARS,-0.0824
SLC25A1,-0.0825
VDR,-0.08289999999999999
NSC-3852,-0.08310000000000001
AG-490,-0.0832
DHRS7,-0.0834
HLA-DRA,-0.0834
MORF4L2,-0.08349999999999999
SPRY1,-0.08380000000000001
CYB5A,-0.084
desoxycorticosterone,-0.0848
CBR1,-0.0848
tamoxifen,-0.0851
PI4KAP2,-0.0852
BMS-754807,-0.0852
selamectin,-0.0859
SDF2L1,-0.0866
riboflavin,-0.0866
S100P,-0.0866
ZNF689,-0.0868
TSEN2,-0.08689999999999999
ZNF300,-0.0877
MED6,-0.08800000000000001
FCGR2A,-0.0882
IDE,-0.08839999999999999
rifabutin,-0.0886
TRAPPC3,-0.08900000000000001
midostaurin,-0.0891
YS-035,-0.0892
penitrem-a,-0.0895
DHH,-0.0895
BRD-K91691979,-0.0898
BPHL,-0.09050000000000001
tyrphostin-AG-555,-0.0906
FDFT1,-0.0907
SLC39A6,-0.0908
BRD-A83255679,-0.0909
LY-344864,-0.09140000000000001
IL13RA1,-0.0919
CDC,-0.0919
BDH1,-0.09210000000000002
"4,5-dianilinophthalimide",-0.09210000000000002
BJM-CSC-19,-0.09230000000000001
PP-1,-0.0932
PMF1,-0.09369999999999999
EIF2B2,-0.094
W-13,-0.0944
eriodictyol,-0.09480000000000001
CISH,-0.09480000000000001
CLK3,-0.09519999999999999
taxifolin,-0.0953
amodiaquine,-0.09539999999999998
MSH5,-0.0956
UBE2A,-0.0958
sirolimus,-0.09609999999999999
voriconazole,-0.09630000000000001
SLC25A6,-0.0964
RPS19,-0.0966
YAF2,-0.0966
TK1,-0.09699999999999999
MGAT1,-0.0971
CHEK2,-0.09720000000000001
PSMD2,-0.0974
CKB,-0.0977
PHA-665752,-0.0978
PRKAA1,-0.09789999999999999
GTF2H3,-0.0981
CERS4,-0.0981
U-18666A,-0.09820000000000001
trimidox,-0.0987
SULT2B1,-0.09910000000000001
OXER1,-0.0992
IGF1,-0.09960000000000001
"2',5'-dideoxyadenosine",-0.1
GPR156,-0.1007
SLC27A3,-0.1008
TLE2,-0.1015
CXCL2,-0.1017
KIAA1279,-0.1017
CYCS,-0.1018
LFM-A12,-0.1026
dexamethasone,-0.1026
moxifloxacin,-0.10289999999999999
ADO,-0.1032
HLA-DQA1,-0.1033
AHR,-0.1033
CSRP1,-0.1041
paroxetine,-0.10439999999999999
nisoldipine,-0.1047
quinidine,-0.105
PDK1,-0.1056
remoxipride,-0.1057
hydroflumethiazide,-0.1058
NKL subclass homeoboxes and pseudogenes LOF,-0.1061
GLI3,-0.10619999999999999
kawain,-0.1063
KCNG1,-0.1063
ZNF350,-0.10640000000000001
CAPNS2,-0.1066
PDCD2,-0.10710000000000001
ZNF267,-0.1074
MCCC2,-0.1074
GGT1,-0.10769999999999999
LY-303511,-0.10800000000000001
MAFG,-0.109
prednisone,-0.1091
SIRT2,-0.10949999999999999
MDM4,-0.1096
propentofylline,-0.1096
benzo(a)pyrene,-0.1096
FERMT1,-0.11
UBAC2,-0.1101
BNIP3,-0.1106
BAY-59-3074,-0.1106
NNMT,-0.1107
CAPG,-0.11109999999999999
ATP1B1,-0.1121
CGP-54626,-0.11220000000000001
RK-682,-0.11220000000000001
ZNF219,-0.11289999999999999
ALDH3B1,-0.11320000000000001
CYC1,-0.1133
PPM1B,-0.1134
SLC25A12,-0.11449999999999999
EFNB2,-0.1148
ZNF785,-0.115
SR-59230A,-0.1153
GNAI2,-0.11539999999999999
naltrindole,-0.11539999999999999
AKR1B1,-0.1158
PHACTR1,-0.1158
RUFY1,-0.1159
BRD-K01265221,-0.1161
IKK inhibitor,-0.1162
COBL,-0.1164
ZEB1,-0.1165
SPR,-0.1167
HIST1H2BD,-0.11699999999999999
trans-7-hydroxy-pipat,-0.1173
TES,-0.1173
SNRPA,-0.1176
lofexidine,-0.1177
gavestinel,-0.11789999999999999
GNB1,-0.1183
LHPP,-0.1185
VIPR1,-0.1185
SOCS2,-0.1186
BTK,-0.1189
POP4,-0.11900000000000001
methyllidocaine,-0.1191
TFDP2,-0.1193
GPI,-0.11960000000000001
PKN2,-0.1198
PSMD10,-0.1201
HORMAD2,-0.1202
DACH2,-0.12029999999999999
CNOT8,-0.1206
RBMS1,-0.1207
SERPINB6,-0.1208
piroxicam,-0.1211
CTLA4,-0.1215
ALDOC,-0.1219
SLC25A13,-0.122
TAAR8,-0.122
WYE-354,-0.1222
desipramine,-0.1222
benproperine,-0.1223
thioridazine,-0.1223
BRD-K76425766,-0.1231
tacrolimus,-0.1232
BRD-K55186349,-0.1234
FGFRL1,-0.12359999999999999
SIRT2,-0.12359999999999999
INPPL1,-0.124
SMAD3,-0.1241
wortmannin,-0.1243
glimepiride,-0.1245
TRIB1,-0.1245
NXF1,-0.1246
PSB-36,-0.1247
PLOD1,-0.12560000000000002
MDH2,-0.1257
COPS2,-0.12619999999999998
MTAP,-0.1263
GGCX,-0.1263
SERPINA7,-0.1264
RALB,-0.1266
NSC-632839,-0.1266
SMAD3,-0.1267
BATF,-0.1268
HLA-DQB1,-0.1273
UBE3B,-0.1276
ACTN1,-0.1276
AURKB,-0.1278
RNASE4,-0.1281
FANCG,-0.12869999999999998
dephostatin,-0.12890000000000001
GFPT2,-0.1291
PRKAG2,-0.1291
GTF2H3,-0.13019999999999998
LY-364947,-0.1305
PHF11,-0.1307
SUPT5H,-0.1308
formoterol,-0.131
PDK2,-0.1311
ANXA2,-0.13140000000000002
FGIN-1-27,-0.1318
ISG20,-0.1319
KU-C103428N,-0.1321
PGK1,-0.1321
zonisamide,-0.1323
CTNNBIP1,-0.1324
GPER,-0.1329
SERINC3,-0.133
GW-441756,-0.1332
O-1918,-0.1332
NDUFB6,-0.13369999999999999
RRAGC,-0.13369999999999999
EHHADH,-0.1338
PPP2R1A,-0.13390000000000002
SERTAD3,-0.1341
CCNE1,-0.13419999999999999
DAXX,-0.13449999999999998
MAPKAPK3,-0.13470000000000001
UBE2L6,-0.1353
EFNB2,-0.13570000000000002
PD-123319,-0.136
ZNF432,-0.1362
P2RX4,-0.1362
SNAI2,-0.1363
peucedanin,-0.1364
GPBAR1,-0.1366
HSPA8,-0.1368
ASAH1,-0.1368
GNG5,-0.13699999999999998
PPAP2A,-0.1374
ATG3,-0.1377
DNPEP,-0.1381
USP32,-0.1382
BRD-K19059335,-0.13849999999999998
TERF1,-0.1391
lavendustin-c,-0.1394
CASP2,-0.13949999999999999
HSPB8,-0.1398
ZNF554,-0.1398
darinaparsin,-0.1404
guanabenz,-0.1406
RPS6KA5,-0.1409
racecadotril,-0.1409
HNMT,-0.141
CCND1,-0.1412
CV-1808,-0.1412
S100Z,-0.1416
TRPS1,-0.1417
famciclovir,-0.1425
RARRES3,-0.1425
CNOT3,-0.1426
RIPK4,-0.1427
CASC3,-0.1427
TNFRSF11A,-0.1427
EIF4EBP2,-0.14279999999999998
ECSIT,-0.1431
PHF13,-0.1431
HDAC11,-0.1433
SOCS5,-0.1434
NR4A2,-0.1435
IKBKB,-0.1437
dibenzoylmethane,-0.1438
TCB2,-0.1439
LRPAP1,-0.1441
GW-7647,-0.14429999999999998
TPM1,-0.1445
RAP1GDS1,-0.1446
CD40,-0.1448
DHRS4,-0.1449
ZNF626,-0.1451
B2M,-0.1451
GUSB,-0.1451
BCAT2,-0.1456
ZNF195,-0.1456
teicoplanin,-0.1459
RET,-0.1461
PYCRL,-0.1469
KIAA0494,-0.1469
ZBTB24,-0.1471
wortmannin,-0.14730000000000001
ALAD,-0.1475
KNG1,-0.1479
Serine proteases GOF,-0.1479
NOS3,-0.1481
lawsone,-0.1482
TESK1,-0.1483
ACAT2,-0.14859999999999998
PIK3CD,-0.14859999999999998
KIF9,-0.14880000000000002
P38 MAPK inhibitor,-0.1489
GPR148,-0.149
ILF2,-0.149
HSPB8,-0.1494
SMAD5,-0.1494
PIK3C2B,-0.1497
strophanthidin,-0.14980000000000002
PNPO,-0.14980000000000002
NPTN,-0.15
PDK2,-0.1501
corynanthine,-0.1501
NMNAT2,-0.1503
AM-630,-0.1503
PLCB1,-0.15039999999999998
GGT1,-0.1506
B3GAT3,-0.1508
nilutamide,-0.1509
CLCN5,-0.1509
GATAD1,-0.151
naftifine,-0.151
DOK4,-0.15109999999999998
BIX-01294,-0.15109999999999998
ADRBK1,-0.15109999999999998
cephalotaxine,-0.1518
S-14506,-0.1519
DMTF1,-0.1524
MGMT,-0.15259999999999999
naproxen,-0.15289999999999998
GPR153,-0.15289999999999998
JAK inhibitor,-0.153
SSBP4,-0.1531
HMGCR inhibitor,-0.1532
Dopamine receptor antagonist,-0.1533
MEOX2,-0.15380000000000002
HLA-DRA,-0.154
FZD4,-0.15410000000000001
ELAC2,-0.15410000000000001
PASD1,-0.1542
Bromodomain Inhibitor,-0.15439999999999998
SSBP2,-0.15460000000000002
OXTR,-0.1547
RPS6KB1,-0.1548
APOB,-0.155
NDUFB5,-0.155
TWIST2,-0.1551
rhodomyrtoxin-b,-0.15539999999999998
ABAT,-0.1555
LRSAM1,-0.15560000000000002
BAG6,-0.15560000000000002
NDUFV1,-0.1559
BRD-K11757396,-0.1561
Protein phosphatase catalytic subunits LOF,-0.1562
HES1,-0.1562
terguride,-0.1565
FOS,-0.1566
CHKA,-0.1567
WARS,-0.15689999999999998
RUVBL1,-0.1572
PSMF1,-0.1574
RHEB,-0.1578
AKT3,-0.15810000000000002
TNFRSF21,-0.1582
TDRD9,-0.15839999999999999
digoxin,-0.15839999999999999
DTX1,-0.1586
L1CAM,-0.15869999999999998
edaravone,-0.1589
GPR111,-0.159
UGT1A1,-0.16
TF,-0.1604
ZNF385B,-0.1605
EPHX1,-0.1606
CNDP2,-0.1606
thiothixene,-0.1607
PML,-0.16079999999999997
CGS-20625,-0.1612
TANK,-0.16149999999999998
BATF3,-0.1617
SEW-2871,-0.1618
ACY1,-0.16210000000000002
CDC25C,-0.16219999999999998
KU-C103885,-0.16260000000000002
SRC,-0.1629
EFNB3,-0.1629
Ala-Ala-Phe-CMK,-0.163
DR1,-0.1631
OTX2,-0.1631
ZNF202,-0.1631
PBK,-0.1632
SKAP2,-0.1634
PTPN22,-0.1634
ritodrine,-0.1635
KLHDC9,-0.1638
yohimbine,-0.16390000000000002
EXOC2,-0.16399999999999998
HOXA10,-0.1642
neratinib,-0.1643
BCI-hydrochloride,-0.1646
TRIP13,-0.1646
BRD-K36038115,-0.16469999999999999
RAMP1,-0.1648
PRKACB,-0.1648
BRD-K14844937,-0.1649
HRSP12,-0.16519999999999999
GATA Zinc finger domain containing LOF,-0.1654
CTH,-0.1655
HOXC10,-0.16620000000000001
GPR152,-0.16649999999999998
HMGCL,-0.16649999999999998
SNRK,-0.16670000000000001
RBBP8,-0.16690000000000002
STK38,-0.1672
GCAT,-0.1674
TMED10,-0.1674
MRPS16,-0.16760000000000003
IL15,-0.1681
RBL2,-0.1681
HOXL subclass homeoboxes LOF,-0.16820000000000002
P4HA1,-0.16829999999999998
eicosatrienoic-acid,-0.1685
DNMT1,-0.1685
S100A6,-0.1685
C16ORF5,-0.1686
GMPS,-0.16870000000000002
CGP-12177,-0.1689
ZNF582,-0.1698
PHF5A,-0.17010000000000003
TNFRSF14,-0.1704
ZNF626,-0.1704
CDCA4,-0.1705
TAF1B,-0.1707
piperine,-0.1709
KCNQ1,-0.1709
RPS3A,-0.171
bucladesine,-0.17129999999999998
levcromakalim,-0.1718
CRTAP,-0.172
DYRK2,-0.172
GPCR Subset GOF,-0.1721
RFX6,-0.1721
chlorprothixene,-0.1722
GPR176,-0.1723
MTHFD2,-0.1726
VPS8,-0.17350000000000002
TP53RK,-0.174
DGKA,-0.17420000000000002
ELTD1,-0.1743
PPP3R2,-0.1743
purmorphamine,-0.1744
GPR113,-0.1745
CREB1,-0.1746
HA-14-1,-0.1746
RNASET2,-0.17489999999999997
nortriptyline,-0.17489999999999997
triamcinolone,-0.175
TRAF1,-0.1754
MOK,-0.17600000000000002
MMP2,-0.17620000000000002
emetine,-0.1764
SLC25A10,-0.1766
DLX2,-0.17670000000000002
CRAT,-0.1769
NSF,-0.17739999999999997
hydrocortisone,-0.17739999999999997
GNAI1,-0.1775
BCAT1,-0.1776
PTGS2,-0.1776
MRPL18,-0.1777
azacyclonol,-0.1791
UBE3C,-0.1795
SMARCB1,-0.1795
AHCY,-0.17989999999999998
ZNF543,-0.1801
SRP14,-0.18030000000000002
tolazamide,-0.1804
CP-94253,-0.1808
RNF25,-0.18100000000000002
ATP5F1,-0.18100000000000002
cinanserin,-0.18109999999999998
DYRK3,-0.1813
ispinesib,-0.1814
NRBP2,-0.1815
DMRTB1,-0.1816
TASP1,-0.18170000000000003
AQ-RA741,-0.18170000000000003
perphenazine,-0.182
EIF2C1,-0.1821
gabexate,-0.1822
PPP1CC,-0.1822
lomerizine,-0.1822
CDH3,-0.1822
methylprednisolone,-0.1825
DHX29,-0.18280000000000002
CHRAC1,-0.18289999999999998
cefpodoxime,-0.18309999999999998
belinostat,-0.1832
MITF,-0.1833
ZNF596,-0.18350000000000002
ZBTB26,-0.18359999999999999
MCM5,-0.18359999999999999
GPR61,-0.1838
NCH-51,-0.1841
ZNF85,-0.1841
HIF activator,-0.18420000000000003
SDHC,-0.1843
RNMT,-0.1843
NCOA4,-0.18460000000000001
RSPH1,-0.1848
naloxone,-0.185
RAD9A,-0.1852
prunetin,-0.1864
BUB1,-0.1866
NFKB1,-0.1866
FTH1,-0.18710000000000002
CBLB,-0.1875
PRSS2,-0.188
FFAR1,-0.1885
ARPC4,-0.1885
JAZF1,-0.1886
pinacidil,-0.1886
ADRB2,-0.1887
BTBD3,-0.1888
SENP6,-0.18899999999999997
HHEX,-0.1892
gefitinib,-0.1892
KCNK2,-0.1895
PRKRA,-0.18960000000000002
prostaglandin-b2,-0.18960000000000002
RBKS,-0.18960000000000002
HMGCS1,-0.18960000000000002
EXOC6,-0.18960000000000002
CD44,-0.18969999999999998
afatinib,-0.18969999999999998
SUCLA2,-0.18969999999999998
KLF3,-0.18969999999999998
ZNF232,-0.18989999999999999
tubocurarine,-0.1906
HOMER2,-0.1906
spiroxatrine,-0.19079999999999997
STX4,-0.191
ALDH2,-0.1917
benazepril,-0.1917
BRD-A16820783,-0.19190000000000002
PIK3R3,-0.19219999999999998
DCTN6,-0.19219999999999998
RPS6KA1,-0.1924
FOXD4L3,-0.1928
DCP1A,-0.1937
SNX7,-0.1937
isorotenone,-0.1937
CALM2,-0.19390000000000002
periplocymarin,-0.1941
LIN28A,-0.1943
CSNK2B,-0.1945
MNAT1,-0.1946
PHTF2,-0.19469999999999998
BUB3,-0.19510000000000002
APRT,-0.19519999999999998
COX7B,-0.1954
HOXB5,-0.1955
SHH,-0.19579999999999997
LHX2,-0.19579999999999997
CHCHD7,-0.1961
EIF2AK3,-0.1961
austricine,-0.1966
ZNF671,-0.1967
TRIM29,-0.1968
SGK1,-0.19690000000000002
C2ORF3,-0.1973
CXCL12,-0.1974
desmethylclozapine,-0.19760000000000003
TNFSF13,-0.1978
NTAN1,-0.198
SESN1,-0.198
LIAS,-0.19820000000000002
ZNF785,-0.1986
DDAH2,-0.1986
RHO-kinase-inhibitor-II,-0.19870000000000002
CAMSAP2,-0.1989
ERAP1,-0.1989
ANKRD37,-0.19940000000000002
Glycogen synthase kinase inhibitor,-0.1997
nicorandil,-0.1997
MCM4,-0.1997
GNAI3,-0.2
DUSP6,-0.20010000000000003
FLT4,-0.2002
NGFR,-0.2006
ERLIN1,-0.2007
dofetilide,-0.20079999999999998
tyrphostin-AG-1288,-0.201
prestwick-559,-0.20120000000000002
dihydroxyphenylglycine,-0.20120000000000002
Cyclins LOF,-0.20120000000000002
amthamine,-0.20149999999999998
LGALS3,-0.2016
PNLDC1,-0.20190000000000002
NCOA3,-0.2021
DPO-1,-0.2022
thiethylperazine,-0.2022
HLA-DMB,-0.2023
BCL2L13,-0.2027
MCM5,-0.20309999999999997
TARBP1,-0.2032
CTNNB1,-0.20329999999999998
ARF1,-0.20329999999999998
CAM-9-026,-0.20329999999999998
PAPD7,-0.2036
PIAS1,-0.20370000000000002
TGFB1,-0.2041
nimodipine,-0.2041
norcyclobenzaprine,-0.2041
lidoflazine,-0.20420000000000002
POLR3F,-0.20440000000000003
CBFB,-0.2046
NADH ubiquinone oxidoreductase core subunits GOF,-0.205
PLAT,-0.205
Y-134,-0.2052
NRG1,-0.2054
CD97,-0.20550000000000002
ESR1,-0.20559999999999998
G2 M Checkpoint LOF,-0.2057
ALDH7A1,-0.2057
CDH11,-0.2059
roquinimex,-0.2059
SA-1478088,-0.20600000000000002
EPHA6,-0.20670000000000002
LGR6,-0.20670000000000002
pentylenetetrazol,-0.20679999999999998
MDL-72832,-0.2069
desoximetasone,-0.2069
THRAP3,-0.2072
CTSD,-0.2073
NDUFC1,-0.2073
WNT10B,-0.20739999999999997
T-98475,-0.2075
GTF2B,-0.2076
clozapine,-0.2077
AMN-082,-0.20809999999999998
pifithrin-alpha,-0.2084
SNX17,-0.2084
FZD7,-0.2084
ZIM3,-0.20879999999999999
bromhexine,-0.20879999999999999
ZNF238,-0.20920000000000002
BRD-K54331210,-0.20920000000000002
IMPA1,-0.2095
bemesetron,-0.21
HSF2,-0.2102
GGPS1,-0.2107
SPARC,-0.2107
Bacterial cell wall synthesis inhibitor,-0.2108
Estrogen receptor agonist,-0.21100000000000002
triclosan,-0.2113
OPA1,-0.2116
EGR3,-0.21170000000000003
SYF2,-0.2118
amlexanox,-0.2126
PTPN2,-0.21350000000000002
VX-702,-0.2138
BAX,-0.2139
LGALS2,-0.21420000000000003
SLC25A15,-0.2144
REV-5901,-0.21489999999999998
tyrphostin-AG-494,-0.215
MEX3D,-0.215
eprosartan,-0.21530000000000002
PLCG2,-0.21530000000000002
cefixime,-0.21559999999999999
GNB5,-0.2158
RALA,-0.2165
TRAFD1,-0.2165
XPC,-0.2167
ABHD4,-0.2173
SRD5A1,-0.21780000000000002
PSMD4,-0.21789999999999998
SLC25A22,-0.218
NFYB,-0.2181
tunicamycin,-0.2184
SNW1,-0.2187
CDK1,-0.2191
T-type calcium channel blocker,-0.2191
flumetasone,-0.2191
ropivacaine,-0.2193
dolasetron,-0.21960000000000002
AGTR1,-0.21960000000000002
NDUFA2,-0.21960000000000002
BIIB021,-0.22
BI-2536,-0.22039999999999998
carpindolol,-0.2208
ZNF517,-0.2208
wortmannin,-0.221
FGA,-0.221
mesoridazine,-0.2212
ormetoprim,-0.2212
ZNF324,-0.2212
SLC25A32,-0.2213
GRB10,-0.2216
CD46,-0.2216
SB-202190,-0.2218
ATP5S,-0.22190000000000001
pregnenolone,-0.22219999999999998
MAPK14,-0.2225
Progesterone receptor antagonist,-0.2228
Protein synthesis inhibitor,-0.2232
AHSP Pathway LOF,-0.2236
ZNF136,-0.22390000000000002
EXOSC8,-0.22440000000000002
EGLN1,-0.22469999999999998
UBL5,-0.22469999999999998
HRH1 antagonist,-0.2248
APOM,-0.2248
FPL-55712,-0.2249
DAPT-GSI-IX,-0.225
CNOT4,-0.22510000000000002
verrucarin-a,-0.22519999999999998
emetine,-0.22519999999999998
BCAR1,-0.2254
butein,-0.22579999999999997
RRM1,-0.22579999999999997
ZNF8,-0.2262
EAPP,-0.2263
CNPY3,-0.22640000000000002
MSH5,-0.22649999999999998
TH,-0.22649999999999998
DDAH1,-0.2266
HYAL2,-0.22699999999999998
ABCB1,-0.2273
IL13,-0.2275
KLK6,-0.228
BOLA1,-0.22820000000000001
CLCN5,-0.2286
BRD-K71726959,-0.2288
L-670596,-0.2288
SMC1A,-0.22920000000000001
BRD-A97035593,-0.2293
ITPR2,-0.22940000000000002
ICI-204448,-0.22949999999999998
SU-4312,-0.2298
IPO4,-0.2299
ZNF684,-0.2299
IFNG,-0.2299
DPN,-0.23010000000000003
CCDC90A,-0.23010000000000003
Leucine rich repeat kinase inhibitor,-0.23070000000000002
mefexamide,-0.231
JW-7-24-1,-0.23120000000000002
navitoclax,-0.23149999999999998
BRD-K00256256,-0.2318
Gamma secretase inhibitor,-0.2323
GPR110,-0.2324
YWHAQ,-0.2324
NT5E,-0.2324
skimmianine,-0.2325
HBE1,-0.233
CIR1,-0.23309999999999997
sotalol,-0.23329999999999998
SLC25A32,-0.2335
PRPF4,-0.2335
SIRT3,-0.2335
CTBP2,-0.23370000000000002
RERG,-0.23370000000000002
GPR35,-0.23399999999999999
KREMEN1,-0.2341
UMODL1,-0.2343
SNAPC1,-0.2349
DLD,-0.235
SPP1,-0.2351
NF1,-0.2352
EXOC3,-0.2353
dovitinib,-0.23550000000000001
PRDX5,-0.23579999999999998
MDH2,-0.23620000000000002
IRAK1,-0.23620000000000002
CTBP1,-0.23629999999999998
methoprene-acid,-0.2365
KRT8,-0.2366
SSX3,-0.23670000000000002
BTG2,-0.2368
JAK3-inhibitor-I,-0.2369
SMU1,-0.237
pterostilbene,-0.2372
BRD-K66896231,-0.2373
SHC1,-0.2376
PD-158780,-0.2376
PDGFRA,-0.2379
HNF1B,-0.23850000000000002
CDC25B,-0.23850000000000002
LCK,-0.23870000000000002
PHB,-0.23879999999999998
glycocholic-acid,-0.2389
B4GALT3,-0.2389
tozasertib,-0.2391
proscillaridin,-0.23920000000000002
RBX1,-0.23929999999999998
POLE3,-0.23929999999999998
SORD,-0.2403
CHERP,-0.2404
apigenin,-0.2404
TYMS,-0.2404
prilocaine,-0.2407
brompheniramine,-0.2407
TRIP10,-0.2409
GRB7,-0.2412
wiskostatin,-0.2414
SDHD,-0.2416
CCNC,-0.2416
HBE1,-0.2418
trapidil,-0.2419
TOR1A,-0.2419
ATPase inhibitor,-0.2421
hyperoside,-0.2422
desoximetasone,-0.24280000000000002
TUBB3,-0.2429
lobendazole,-0.243
CBFB,-0.243
PIP4K2C,-0.24309999999999998
BIRC2,-0.24309999999999998
NIT1,-0.2432
AK3,-0.2434
RNF7,-0.244
cilastatin,-0.244
PROX1,-0.2443
tinidazole,-0.2444
PQ-401,-0.24480000000000002
SB-205607,-0.245
RAB11A,-0.245
PWP1,-0.2452
homoharringtonine,-0.24539999999999998
TACC3,-0.24539999999999998
dibenzepin,-0.2455
FASTKD5,-0.2457
CPSF4,-0.2459
TFRC,-0.24600000000000002
PKD1,-0.24609999999999999
AP1S2,-0.2466
ETFA,-0.247
HEXIM1,-0.24760000000000001
ritonavir,-0.24780000000000002
KAT7,-0.24789999999999998
INS,-0.2486
CGP-71683,-0.2487
F2,-0.2489
noscapine,-0.2494
GSK-3-inhibitor-II,-0.24960000000000002
SDZ-WAG-994,-0.24969999999999998
JNJ-38877605,-0.2498
BCCIP,-0.25
clonidine,-0.25
WHSC1,-0.25
ZNF672,-0.25
gemfibrozil,-0.2502
AFF4,-0.2503
WWTR1,-0.2504
KAT5,-0.2505
MAPK12,-0.2506
CES2,-0.2511
RBM15B,-0.25129999999999997
cyproterone,-0.2514
cymarin,-0.25170000000000003
BRD-K30351863,-0.2518
MRGPRF,-0.2521
BLVRA,-0.25239999999999996
dehydrocholic-acid,-0.2526
vincristine,-0.2527
ADC,-0.2531
RASSF1,-0.2532
purvalanol-a,-0.2532
Y-26763,-0.2534
ATOX1,-0.25370000000000004
PPAP2A,-0.2539
C1QBP,-0.25429999999999997
tenidap,-0.25429999999999997
TLR2,-0.25429999999999997
ATXN3,-0.2544
HLA-DRB3,-0.2547
MRGPRX4,-0.2552
benzonatate,-0.2555
finasteride,-0.2556
UK-356618,-0.2556
l-stepholidine,-0.256
MAP4K3,-0.2565
GABRG1,-0.2579
JNJ-16259685,-0.2579
TNFRSF19,-0.2581
SLC12A7,-0.2583
CHKB,-0.2584
LIG1,-0.2588
Rho associated kinase inhibitor,-0.2595
MYCN,-0.2596
CRK,-0.2597
RNPS1,-0.25980000000000003
JAK1,-0.25980000000000003
MACF1,-0.2601
nitrofural,-0.2601
ZNF786,-0.26030000000000003
ABCB4,-0.2605
TPI1,-0.2605
E-4031,-0.2606
oligomycin-a,-0.2608
MCCC1,-0.2618
RALBP1,-0.2622
HRAS,-0.2622
HN1L,-0.2623
dehydrocholic-acid,-0.2626
BD-1063,-0.26289999999999997
HSPA8,-0.26289999999999997
MRPL12,-0.263
RABGGTA,-0.2631
dantrolene,-0.2632
cefuroxime,-0.2632
toremifene,-0.2632
SETD7,-0.2634
SHC4,-0.2634
oxprenolol,-0.2634
MLLT11,-0.2637
medroxyprogesterone,-0.2638
NDUFA9,-0.2639
GLUL,-0.2639
RFXANK,-0.264
SRRT,-0.2643
BCKDK,-0.2643
linoleamide,-0.2645
NISCH,-0.2645
ZK-93423,-0.2645
CXCL1,-0.2648
TWF2,-0.2648
RBMX,-0.2652
LYPD3,-0.26539999999999997
POLR3C,-0.2656
estradiol-cypionate,-0.2656
ELK1,-0.2656
GNG4,-0.2658
TCTA,-0.2659
GR-206,-0.2659
UIMC1,-0.266
EVL,-0.266
3-matida,-0.2662
GAS6,-0.2664
ATG4B,-0.2664
alprazolam,-0.2667
triclabendazole,-0.2673
megestrol,-0.2677
THADA,-0.2677
CDK10,-0.2677
ZNF791,-0.26789999999999997
INTS12,-0.2683
FOXJ3,-0.2685
PPT1,-0.2695
ZK-93426,-0.2698
vincamine,-0.2698
ME1,-0.27
RPS9,-0.2701
ZNF567,-0.2702
pancuronium,-0.2703
naltrexone,-0.2704
PFN2,-0.2706
IARS2,-0.2708
TGFA,-0.271
TCF4,-0.2713
everolimus,-0.2713
artemether,-0.2718
SNCA,-0.2718
simvastatin,-0.27190000000000003
ADRBK1,-0.2722
amiodarone,-0.2724
pirenperone,-0.2724
PDHX,-0.2724
naltrindole,-0.2727
VHL,-0.2732
doxorubicin,-0.2734
ALDH6A1,-0.2736
Beta-adrenergic receptor agonist,-0.2736
RNASET2,-0.27399999999999997
EPS8,-0.27449999999999997
LASP1,-0.2749
RS-39604,-0.275
imipramine,-0.2751
ARPC1B,-0.2752
PRKAG3,-0.2757
PDGFR/KIT inhibitor,-0.2757
NADSYN1,-0.27649999999999997
SNAI2,-0.2766
SLC25A24,-0.2766
HRAS,-0.2768
VPS28,-0.27690000000000003
EPDR1,-0.27690000000000003
DYNLL2,-0.2775
LYZ,-0.2777
BRD-K84421793,-0.2777
IL10,-0.2778
MK-2206,-0.278
PSMB7,-0.2783
CDK inhibitor,-0.2784
ZNF143,-0.2786
IRF2,-0.2787
ciprofibrate,-0.2788
PG-9,-0.2792
alvespimycin,-0.2797
ACADS,-0.2797
dexchlorpheniramine,-0.2798
SA-792574,-0.2801
NU-7441,-0.2801
CLSTN1,-0.2804
GPR133,-0.2807
MSH2,-0.2809
VDR,-0.2809
SMAD1,-0.281
ALDH5A1,-0.2812
CCDC86,-0.2814
CHEK1,-0.2816
Interleukin receptors LOF,-0.2818
FBXW11,-0.282
xylazine,-0.2822
RELB,-0.2822
niacin,-0.2826
IGF1R,-0.2827
MED21,-0.2827
laudanosine,-0.2827
SUCLA2,-0.2828
PNN,-0.2832
HRH1,-0.2833
IRAK2,-0.2833
CRK,-0.2833
POLR2H,-0.28350000000000003
MAP2K4,-0.2842
PFDN2,-0.2844
dosulepin,-0.2844
PPOX,-0.2846
CXADR,-0.2854
ZNF524,-0.28550000000000003
